,City,Confirmed,Country/Region,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered,SheetName,Suspected
17061,,1128,Italy,29,3/01/2020 06:00,,,,50,2020-03-01-06-00,0
17062,,696,Japan,6,3/01/2020 06:00,,,Yokohama,10,2020-03-01-06-00,0
17063,,593,Iran,43,3/01/2020 06:00,,,,123,2020-03-01-06-00,0
17064,,241,Japan,6,3/01/2020 06:00,,,,32,2020-03-01-06-00,0
17065,,102,Singapore,0,3/01/2020 06:00,,,,72,2020-03-01-06-00,0
17066,,100,France,2,3/01/2020 06:00,,,,12,2020-03-01-06-00,0
17067,,95,Hong Kong,2,3/01/2020 06:00,,,Hong Kong,33,2020-03-01-06-00,0
17068,,79,Germany,0,3/01/2020 06:00,,,,16,2020-03-01-06-00,0
17069,,58,Spain,0,3/01/2020 06:00,,,,2,2020-03-01-06-00,0
17070,,45,Kuwait,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17071,,42,Thailand,0,3/01/2020 06:00,,,,28,2020-03-01-06-00,0
17072,,41,Bahrain,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17073,,40,Taiwan,1,3/01/2020 06:00,,,Taiwan,9,2020-03-01-06-00,0
17074,,25,Malaysia,0,3/01/2020 06:00,,,,22,2020-03-01-06-00,0
17075,,23,UK,0,3/01/2020 06:00,,,,8,2020-03-01-06-00,0
17076,,21,United Arab Emirates,0,3/01/2020 06:00,,,,5,2020-03-01-06-00,0
17077,,19,Switzerland,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17078,,16,Vietnam,0,3/01/2020 06:00,,,,16,2020-03-01-06-00,0
17079,,15,Norway,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17080,,13,Iraq,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17081,,12,Sweden,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17082,,10,Austria,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17083,,10,Macau,0,3/01/2020 06:00,,,Macau,8,2020-03-01-06-00,0
17084,,7,Greece,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17085,,7,Israel,0,3/01/2020 06:00,,,,1,2020-03-01-06-00,0
17086,,7,Lebanon,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17087,,7,Netherlands,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17088,,6,Croatia,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17089,,6,Oman,0,3/01/2020 06:00,,,,1,2020-03-01-06-00,0
17090,,4,Mexico,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17091,,4,Pakistan,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17092,,3,Philippines,1,3/01/2020 06:00,,,,2,2020-03-01-06-00,0
17093,,3,Azerbaijan,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17094,,3,Denmark,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17095,,3,Finland,0,3/01/2020 06:00,,,,1,2020-03-01-06-00,0
17096,,3,Georgia,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17097,,3,India,0,3/01/2020 06:00,,,,3,2020-03-01-06-00,0
17098,,3,Romania,0,3/01/2020 06:00,,,,1,2020-03-01-06-00,0
17099,,2,Brazil,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17100,,2,Russia,0,3/01/2020 06:00,,,,2,2020-03-01-06-00,0
17101,,1,Afghanistan,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17102,,1,Algeria,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17103,,1,Belarus,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17104,,1,Belgium,0,3/01/2020 06:00,,,Brussels,1,2020-03-01-06-00,0
17105,,1,Cambodia,0,3/01/2020 06:00,,,,1,2020-03-01-06-00,0
17106,,1,Ecuador,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17107,,1,Egypt,0,3/01/2020 06:00,,,,1,2020-03-01-06-00,0
17108,,1,Estonia,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17109,,1,Iceland,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17110,,1,Ireland,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17111,,1,Lithuania,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17112,,1,Luxembourg,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17113,,1,North Macedonia,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17114,,1,Monaco,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17115,,1,Nepal,0,3/01/2020 06:00,,,,1,2020-03-01-06-00,0
17116,,1,New Zealand,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17117,,1,Nigeria,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17118,,1,Qatar,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17119,,1,San Marino,0,3/01/2020 06:00,,,,0,2020-03-01-06-00,0
17120,,1,Sri Lanka,0,3/01/2020 06:00,,,,1,2020-03-01-06-00,0
17121,,8,Canada,0,3/01/2020 06:00,,,British Columbia,3,2020-03-01-06-00,0
17122,,11,Canada,0,3/01/2020 06:00,,,Ontario,3,2020-03-01-06-00,0
17123,,1,Canada,0,3/01/2020 06:00,,,Quebec,0,2020-03-01-06-00,0
17124,,1,US,0,3/01/2020 06:00,,,Massachusetts,1,2020-03-01-06-00,0
17125,,3,US,0,3/01/2020 06:00,,,Illinois,2,2020-03-01-06-00,0
17126,,1,US,0,3/01/2020 06:00,,,Wisconsin,0,2020-03-01-06-00,0
17127,,7,US,1,3/01/2020 06:00,,,WA,1,2020-03-01-06-00,0
17128,,12,US,0,3/01/2020 06:00,,,California,2,2020-03-01-06-00,0
17129,,1,US,0,3/01/2020 06:00,,,Arizona,1,2020-03-01-06-00,0
17130,,1,US,0,3/01/2020 06:00,,,Texas,0,2020-03-01-06-00,0
17131,,44,US,0,3/01/2020 06:00,,,Nebraska,0,2020-03-01-06-00,0
17132,,1,US,0,3/01/2020 06:00,,,Oregon,0,2020-03-01-06-00,0
17133,,9,Australia,0,3/01/2020 06:00,,,Queensland,5,2020-03-01-06-00,0
17134,,5,Australia,0,3/01/2020 06:00,,,New South Wales,4,2020-03-01-06-00,0
17135,,8,Australia,0,3/01/2020 06:00,,,Victoria,4,2020-03-01-06-00,0
17136,,3,Australia,0,3/01/2020 06:00,,,South Australia,2,2020-03-01-06-00,0
17137,,2,Australia,1,3/01/2020 06:00,,,Western Australia,0,2020-03-01-06-00,0
17138,,66907,China,2761,3/01/2020 03:00,,,Hubei,31322,2020-03-01-03-00,0
17139,,1349,China,7,3/01/2020 03:00,,,Guangdong,1011,2020-03-01-03-00,0
17140,,1205,China,1,3/01/2020 03:00,,,Zhejiang,1028,2020-03-01-03-00,0
17141,,756,China,6,3/01/2020 03:00,,,Shandong,434,2020-03-01-03-00,0
17142,,1272,China,22,3/01/2020 03:00,,,Henan,1185,2020-03-01-03-00,0
17143,,990,China,6,3/01/2020 03:00,,,Anhui,870,2020-03-01-03-00,0
17144,,935,China,1,3/01/2020 03:00,,,Jiangxi,831,2020-03-01-03-00,0
17145,,1018,China,4,3/01/2020 03:00,,,Hunan,861,2020-03-01-03-00,0
17146,,480,China,13,3/01/2020 03:00,,,Heilongjiang,330,2020-03-01-03-00,0
17147,,538,China,3,3/01/2020 03:00,,,Sichuan,363,2020-03-01-03-00,0
17148,,576,China,6,3/01/2020 03:00,,,Chongqing,438,2020-03-01-03-00,0
17149,,631,China,0,3/01/2020 03:00,,,Jiangsu,531,2020-03-01-03-00,0
17150,,413,China,8,3/01/2020 03:00,,,Beijing,276,2020-03-01-03-00,0
17151,,252,China,2,3/01/2020 03:00,,,Guangxi,179,2020-03-01-03-00,0
17152,,296,China,1,3/01/2020 03:00,,,Fujian,243,2020-03-01-03-00,0
17153,,337,China,3,3/01/2020 03:00,,,Shanghai,290,2020-03-01-03-00,0
17154,,318,China,6,3/01/2020 03:00,,,Hebei,283,2020-03-01-03-00,0
17155,,245,China,1,3/01/2020 03:00,,,Shaanxi,207,2020-03-01-03-00,0
17156,,174,China,2,3/01/2020 03:00,,,Yunnan,163,2020-03-01-03-00,0
17157,,136,China,3,3/01/2020 03:00,,,Tianjin,109,2020-03-01-03-00,0
17158,,168,China,5,3/01/2020 03:00,,,Hainan,148,2020-03-01-03-00,0
17159,,146,China,2,3/01/2020 03:00,,,Guizhou,112,2020-03-01-03-00,0
17160,,121,China,1,3/01/2020 03:00,,,Liaoning,101,2020-03-01-03-00,0
17161,,133,China,0,3/01/2020 03:00,,,Shanxi,115,2020-03-01-03-00,0
17162,,75,China,0,3/01/2020 03:00,,,Inner Mongolia,51,2020-03-01-03-00,0
17163,,76,China,3,3/01/2020 03:00,,,Xinjiang,62,2020-03-01-03-00,0
17164,,93,China,1,3/01/2020 03:00,,,Jilin,75,2020-03-01-03-00,0
17165,,73,China,0,3/01/2020 03:00,,,Ningxia,69,2020-03-01-03-00,0
17166,,91,China,2,3/01/2020 03:00,,,Gansu,82,2020-03-01-03-00,0
17167,,18,China,0,3/01/2020 03:00,,,Qinghai,18,2020-03-01-03-00,0
17168,,1,China,0,3/01/2020 03:00,,,Tibet,1,2020-03-01-03-00,0
17169,,3526,South Korea,17,3/01/2020 03:00,,,,30,2020-03-01-03-00,0
17170,,1128,Italy,29,3/01/2020 03:00,,,,50,2020-03-01-03-00,0
17171,,696,Japan,6,3/01/2020 03:00,,,Yokohama,10,2020-03-01-03-00,0
17172,,593,Iran,43,3/01/2020 03:00,,,,123,2020-03-01-03-00,0
17173,,241,Japan,6,3/01/2020 03:00,,,,32,2020-03-01-03-00,0
17174,,102,Singapore,0,3/01/2020 03:00,,,,72,2020-03-01-03-00,0
17175,,100,France,2,3/01/2020 03:00,,,,12,2020-03-01-03-00,0
17176,,95,Hong Kong,2,3/01/2020 03:00,,,Hong Kong,33,2020-03-01-03-00,0
17177,,79,Germany,0,3/01/2020 03:00,,,,16,2020-03-01-03-00,0
17178,,58,Spain,0,3/01/2020 03:00,,,,2,2020-03-01-03-00,0
17179,,45,Kuwait,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17180,,42,Thailand,0,3/01/2020 03:00,,,,28,2020-03-01-03-00,0
17181,,41,Bahrain,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17182,,39,Taiwan,1,3/01/2020 03:00,,,Taiwan,9,2020-03-01-03-00,0
17183,,25,Malaysia,0,3/01/2020 03:00,,,,20,2020-03-01-03-00,0
17184,,23,UK,0,3/01/2020 03:00,,,,8,2020-03-01-03-00,0
17185,,21,United Arab Emirates,0,3/01/2020 03:00,,,,5,2020-03-01-03-00,0
17186,,19,Switzerland,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17187,,16,Vietnam,0,3/01/2020 03:00,,,,16,2020-03-01-03-00,0
17188,,15,Norway,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17189,,13,Iraq,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17190,,12,Sweden,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17191,,10,Austria,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17192,,10,Macau,0,3/01/2020 03:00,,,Macau,8,2020-03-01-03-00,0
17193,,7,Greece,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17194,,7,Israel,0,3/01/2020 03:00,,,,1,2020-03-01-03-00,0
17195,,7,Lebanon,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17196,,7,Netherlands,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17197,,6,Croatia,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17198,,6,Oman,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17199,,4,Mexico,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17200,,4,Pakistan,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17201,,3,Philippines,1,3/01/2020 03:00,,,,2,2020-03-01-03-00,0
17202,,3,Denmark,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17203,,3,Finland,0,3/01/2020 03:00,,,,1,2020-03-01-03-00,0
17204,,3,Georgia,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17205,,3,India,0,3/01/2020 03:00,,,,3,2020-03-01-03-00,0
17206,,3,Romania,0,3/01/2020 03:00,,,,1,2020-03-01-03-00,0
17207,,2,Brazil,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17208,,2,Russia,0,3/01/2020 03:00,,,,2,2020-03-01-03-00,0
17209,,1,Afghanistan,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17210,,1,Algeria,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17211,,1,Azerbaijan,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17212,,1,Belarus,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17213,,1,Belgium,0,3/01/2020 03:00,,,Brussels,1,2020-03-01-03-00,0
17214,,1,Cambodia,0,3/01/2020 03:00,,,,1,2020-03-01-03-00,0
17215,,1,Ecuador,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17216,,1,Egypt,0,3/01/2020 03:00,,,,1,2020-03-01-03-00,0
17217,,1,Estonia,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17218,,1,Iceland,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17219,,1,Ireland,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17220,,1,Lithuania,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17221,,1,Luxembourg,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17222,,1,North Macedonia,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17223,,1,Monaco,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17224,,1,Nepal,0,3/01/2020 03:00,,,,1,2020-03-01-03-00,0
17225,,1,New Zealand,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17226,,1,Nigeria,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17227,,1,Qatar,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17228,,1,San Marino,0,3/01/2020 03:00,,,,0,2020-03-01-03-00,0
17229,,1,Sri Lanka,0,3/01/2020 03:00,,,,1,2020-03-01-03-00,0
17230,,8,Canada,0,3/01/2020 03:00,,,British Columbia,3,2020-03-01-03-00,0
17231,,11,Canada,0,3/01/2020 03:00,,,Ontario,3,2020-03-01-03-00,0
17232,,1,Canada,0,3/01/2020 03:00,,,Quebec,0,2020-03-01-03-00,0
17233,,1,US,0,3/01/2020 03:00,,,Massachusetts,1,2020-03-01-03-00,0
17234,,3,US,0,3/01/2020 03:00,,,Illinois,2,2020-03-01-03-00,0
17235,,1,US,0,3/01/2020 03:00,,,Wisconsin,0,2020-03-01-03-00,0
17236,,7,US,1,3/01/2020 03:00,,,WA,1,2020-03-01-03-00,0
17237,,12,US,0,3/01/2020 03:00,,,California,2,2020-03-01-03-00,0
17238,,1,US,0,3/01/2020 03:00,,,Arizona,1,2020-03-01-03-00,0
17239,,1,US,0,3/01/2020 03:00,,,Texas,0,2020-03-01-03-00,0
17240,,44,US,0,3/01/2020 03:00,,,Nebraska,0,2020-03-01-03-00,0
17241,,1,US,0,3/01/2020 03:00,,,Oregon,0,2020-03-01-03-00,0
17242,,9,Australia,0,3/01/2020 03:00,,,Queensland,5,2020-03-01-03-00,0
17243,,5,Australia,0,3/01/2020 03:00,,,New South Wales,4,2020-03-01-03-00,0
17244,,8,Australia,0,3/01/2020 03:00,,,Victoria,4,2020-03-01-03-00,0
17245,,3,Australia,0,3/01/2020 03:00,,,South Australia,2,2020-03-01-03-00,0
17246,,2,Australia,1,3/01/2020 03:00,,,Western Australia,0,2020-03-01-03-00,0
17247,,66907,China,2761,3/01/2020 01:00,,,Hubei,31190,2020-03-01-01-00,0
17248,,1349,China,7,3/01/2020 01:00,,,Guangdong,1009,2020-03-01-01-00,0
17249,,1205,China,1,3/01/2020 01:00,,,Zhejiang,1027,2020-03-01-01-00,0
17250,,756,China,6,3/01/2020 01:00,,,Shandong,431,2020-03-01-01-00,0
17251,,1272,China,22,3/01/2020 01:00,,,Henan,1185,2020-03-01-01-00,0
17252,,990,China,6,3/01/2020 01:00,,,Anhui,870,2020-03-01-01-00,0
17253,,935,China,1,3/01/2020 01:00,,,Jiangxi,831,2020-03-01-01-00,0
17254,,1018,China,4,3/01/2020 01:00,,,Hunan,853,2020-03-01-01-00,0
17255,,480,China,13,3/01/2020 01:00,,,Heilongjiang,330,2020-03-01-01-00,0
17256,,538,China,3,3/01/2020 01:00,,,Sichuan,363,2020-03-01-01-00,0
17257,,576,China,6,3/01/2020 01:00,,,Chongqing,438,2020-03-01-01-00,0
17258,,631,China,0,3/01/2020 01:00,,,Jiangsu,531,2020-03-01-01-00,0
17259,,413,China,8,3/01/2020 01:00,,,Beijing,276,2020-03-01-01-00,0
17260,,252,China,2,3/01/2020 01:00,,,Guangxi,179,2020-03-01-01-00,0
17261,,296,China,1,3/01/2020 01:00,,,Fujian,243,2020-03-01-01-00,0
17262,,337,China,3,3/01/2020 01:00,,,Shanghai,287,2020-03-01-01-00,0
17263,,318,China,6,3/01/2020 01:00,,,Hebei,283,2020-03-01-01-00,0
17264,,245,China,1,3/01/2020 01:00,,,Shaanxi,207,2020-03-01-01-00,0
17265,,174,China,2,3/01/2020 01:00,,,Yunnan,157,2020-03-01-01-00,0
17266,,136,China,3,3/01/2020 01:00,,,Tianjin,109,2020-03-01-01-00,0
17267,,168,China,5,3/01/2020 01:00,,,Hainan,148,2020-03-01-01-00,0
17268,,146,China,2,3/01/2020 01:00,,,Guizhou,112,2020-03-01-01-00,0
17269,,121,China,1,3/01/2020 01:00,,,Liaoning,101,2020-03-01-01-00,0
17270,,133,China,0,3/01/2020 01:00,,,Shanxi,115,2020-03-01-01-00,0
17271,,75,China,0,3/01/2020 01:00,,,Inner Mongolia,51,2020-03-01-01-00,0
17272,,76,China,3,3/01/2020 01:00,,,Xinjiang,62,2020-03-01-01-00,0
17273,,93,China,1,3/01/2020 01:00,,,Jilin,75,2020-03-01-01-00,0
17274,,73,China,0,3/01/2020 01:00,,,Ningxia,69,2020-03-01-01-00,0
17275,,91,China,2,3/01/2020 01:00,,,Gansu,82,2020-03-01-01-00,0
17276,,18,China,0,3/01/2020 01:00,,,Qinghai,18,2020-03-01-01-00,0
17277,,1,China,0,3/01/2020 01:00,,,Tibet,1,2020-03-01-01-00,0
17278,,3526,South Korea,17,3/01/2020 01:00,,,,30,2020-03-01-01-00,0
17279,,1128,Italy,29,3/01/2020 01:00,,,,50,2020-03-01-01-00,0
17280,,696,Japan,6,3/01/2020 01:00,,,Yokohama,10,2020-03-01-01-00,0
17281,,593,Iran,43,3/01/2020 01:00,,,,123,2020-03-01-01-00,0
17282,,241,Japan,6,3/01/2020 01:00,,,,32,2020-03-01-01-00,0
17283,,102,Singapore,0,3/01/2020 01:00,,,,72,2020-03-01-01-00,0
17284,,100,France,2,3/01/2020 01:00,,,,12,2020-03-01-01-00,0
17285,,95,Hong Kong,2,3/01/2020 01:00,,,Hong Kong,33,2020-03-01-01-00,0
17286,,79,Germany,0,3/01/2020 01:00,,,,16,2020-03-01-01-00,0
17287,,58,Spain,0,3/01/2020 01:00,,,,2,2020-03-01-01-00,0
17288,,45,Kuwait,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17289,,42,Thailand,0,3/01/2020 01:00,,,,28,2020-03-01-01-00,0
17290,,41,Bahrain,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17291,,39,Taiwan,1,3/01/2020 01:00,,,Taiwan,9,2020-03-01-01-00,0
17292,,25,Malaysia,0,3/01/2020 01:00,,,,20,2020-03-01-01-00,0
17293,,23,UK,0,3/01/2020 01:00,,,,8,2020-03-01-01-00,0
17294,,21,United Arab Emirates,0,3/01/2020 01:00,,,,5,2020-03-01-01-00,0
17295,,19,Switzerland,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17296,,16,Vietnam,0,3/01/2020 01:00,,,,16,2020-03-01-01-00,0
17297,,15,Norway,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17298,,13,Iraq,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17299,,12,Sweden,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17300,,10,Austria,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17301,,10,Macau,0,3/01/2020 01:00,,,Macau,8,2020-03-01-01-00,0
17302,,7,Greece,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17303,,7,Israel,0,3/01/2020 01:00,,,,1,2020-03-01-01-00,0
17304,,7,Lebanon,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17305,,7,Netherlands,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17306,,6,Croatia,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17307,,6,Oman,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17308,,4,Mexico,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17309,,4,Pakistan,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17310,,3,Philippines,1,3/01/2020 01:00,,,,2,2020-03-01-01-00,0
17311,,3,Denmark,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17312,,3,Finland,0,3/01/2020 01:00,,,,1,2020-03-01-01-00,0
17313,,3,Georgia,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17314,,3,India,0,3/01/2020 01:00,,,,3,2020-03-01-01-00,0
17315,,3,Romania,0,3/01/2020 01:00,,,,1,2020-03-01-01-00,0
17316,,2,Brazil,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17317,,2,Russia,0,3/01/2020 01:00,,,,2,2020-03-01-01-00,0
17318,,1,Afghanistan,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17319,,1,Algeria,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17320,,1,Azerbaijan,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17321,,1,Belarus,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17322,,1,Belgium,0,3/01/2020 01:00,,,Brussels,1,2020-03-01-01-00,0
17323,,1,Cambodia,0,3/01/2020 01:00,,,,1,2020-03-01-01-00,0
17324,,1,Ecuador,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17325,,1,Egypt,0,3/01/2020 01:00,,,,1,2020-03-01-01-00,0
17326,,1,Estonia,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17327,,1,Iceland,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17328,,1,Ireland,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17329,,1,Lithuania,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17330,,1,Luxembourg,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17331,,1,North Macedonia,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17332,,1,Monaco,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17333,,1,Nepal,0,3/01/2020 01:00,,,,1,2020-03-01-01-00,0
17334,,1,New Zealand,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17335,,1,Nigeria,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17336,,1,Qatar,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17337,,1,San Marino,0,3/01/2020 01:00,,,,0,2020-03-01-01-00,0
17338,,1,Sri Lanka,0,3/01/2020 01:00,,,,1,2020-03-01-01-00,0
17339,,8,Canada,0,3/01/2020 01:00,,,British Columbia,3,2020-03-01-01-00,0
17340,,11,Canada,0,3/01/2020 01:00,,,Ontario,3,2020-03-01-01-00,0
17341,,1,Canada,0,3/01/2020 01:00,,,Quebec,0,2020-03-01-01-00,0
17342,,1,US,0,3/01/2020 01:00,,,Massachusetts,1,2020-03-01-01-00,0
17343,,3,US,0,3/01/2020 01:00,,,Illinois,2,2020-03-01-01-00,0
17344,,1,US,0,3/01/2020 01:00,,,Wisconsin,0,2020-03-01-01-00,0
17345,,7,US,1,3/01/2020 01:00,,,WA,1,2020-03-01-01-00,0
17346,,12,US,0,3/01/2020 01:00,,,California,2,2020-03-01-01-00,0
17347,,1,US,0,3/01/2020 01:00,,,Arizona,1,2020-03-01-01-00,0
17348,,1,US,0,3/01/2020 01:00,,,Texas,0,2020-03-01-01-00,0
17349,,44,US,0,3/01/2020 01:00,,,Nebraska,0,2020-03-01-01-00,0
17350,,1,US,0,3/01/2020 01:00,,,Oregon,0,2020-03-01-01-00,0
17351,,9,Australia,0,3/01/2020 01:00,,,Queensland,5,2020-03-01-01-00,0
17352,,5,Australia,0,3/01/2020 01:00,,,New South Wales,4,2020-03-01-01-00,0
17353,,7,Australia,0,3/01/2020 01:00,,,Victoria,4,2020-03-01-01-00,0
17354,,3,Australia,0,3/01/2020 01:00,,,South Australia,2,2020-03-01-01-00,0
17355,,2,Australia,1,3/01/2020 01:00,,,Western Australia,0,2020-03-01-01-00,0
17356,,66907,China,2761,2/29/2020 23:00,,,Hubei,31190,2020-02-29-23-00,0
17357,,1349,China,7,2/29/2020 23:00,,,Guangdong,1009,2020-02-29-23-00,0
17358,,1205,China,1,2/29/2020 23:00,,,Zhejiang,1027,2020-02-29-23-00,0
17359,,756,China,6,2/29/2020 23:00,,,Shandong,431,2020-02-29-23-00,0
17360,,1272,China,22,2/29/2020 23:00,,,Henan,1185,2020-02-29-23-00,0
17361,,990,China,6,2/29/2020 23:00,,,Anhui,870,2020-02-29-23-00,0
17362,,935,China,1,2/29/2020 23:00,,,Jiangxi,831,2020-02-29-23-00,0
17363,,1018,China,4,2/29/2020 23:00,,,Hunan,853,2020-02-29-23-00,0
17364,,480,China,13,2/29/2020 23:00,,,Heilongjiang,330,2020-02-29-23-00,0
17365,,538,China,3,2/29/2020 23:00,,,Sichuan,363,2020-02-29-23-00,0
17366,,576,China,6,2/29/2020 23:00,,,Chongqing,438,2020-02-29-23-00,0
17367,,631,China,0,2/29/2020 23:00,,,Jiangsu,531,2020-02-29-23-00,0
17368,,413,China,8,2/29/2020 23:00,,,Beijing,276,2020-02-29-23-00,0
17369,,252,China,2,2/29/2020 23:00,,,Guangxi,179,2020-02-29-23-00,0
17370,,296,China,1,2/29/2020 23:00,,,Fujian,243,2020-02-29-23-00,0
17371,,337,China,3,2/29/2020 23:00,,,Shanghai,287,2020-02-29-23-00,0
17372,,318,China,6,2/29/2020 23:00,,,Hebei,283,2020-02-29-23-00,0
17373,,245,China,1,2/29/2020 23:00,,,Shaanxi,207,2020-02-29-23-00,0
17374,,174,China,2,2/29/2020 23:00,,,Yunnan,157,2020-02-29-23-00,0
17375,,136,China,3,2/29/2020 23:00,,,Tianjin,109,2020-02-29-23-00,0
17376,,168,China,5,2/29/2020 23:00,,,Hainan,148,2020-02-29-23-00,0
17377,,146,China,2,2/29/2020 23:00,,,Guizhou,112,2020-02-29-23-00,0
17378,,121,China,1,2/29/2020 23:00,,,Liaoning,101,2020-02-29-23-00,0
17379,,133,China,0,2/29/2020 23:00,,,Shanxi,115,2020-02-29-23-00,0
17380,,75,China,0,2/29/2020 23:00,,,Inner Mongolia,51,2020-02-29-23-00,0
17381,,76,China,3,2/29/2020 23:00,,,Xinjiang,62,2020-02-29-23-00,0
17382,,93,China,1,2/29/2020 23:00,,,Jilin,75,2020-02-29-23-00,0
